"city","id","genus","species","cultivar","lat","long","dbh","SP_SCIEN","OWNER"
"Halifax","TRE136642","Catalpa","speciosa",NA,44.6509441000001,-63.597379915,3.5,"CASP","HRM"
"Halifax","TRE137729","Acer","Rubrum",NA,44.6498685270001,-63.5918456329999,11,"ACRU","HRM"
"Halifax","TRE137590","Pinus","resinosa",NA,44.6694651290001,-63.618542082,37.5,"PINRES","HRM"
"Halifax","TRE137218","Acer","saccharum",NA,44.655927924,-63.615024061,22.5,"ACSA2","HRM"
"Halifax","TRE137758","Acer","Platanoides",NA,44.649967996,-63.5920725299999,83,"ACPL","HRM"
"Halifax","TRE136407","Acer","Platanoides",NA,44.6651973450001,-63.6124059109999,22.5,"ACPL","HRM"
"Halifax","TRE137566","Abies","sp.",NA,44.645897663,-63.598258766,3.5,"AB","HRM"
"Halifax","TRE137718","Acer","Rubrum",NA,44.6524969810001,-63.5932786229999,11,"ACRU","HRM"
"Halifax","TRE136968","Acer","Platanoides",NA,44.667180855,-63.613255377,52.5,"ACPL","HRM"
"Halifax","TRE137255","Acer","Platanoides",NA,44.6589179430001,-63.619487224,37.5,"ACPL","HRM"
"Halifax","TRE136645","Acer","Platanoides",NA,44.651161313,-63.597068462,37.5,"ACPL","HRM"
"Halifax","TRE136933","Tilia","sp.",NA,44.659834491,-63.619685067,37.5,"TI","HRM"
"Halifax","TRE137686","Syringa","reticulata",NA,44.6628102700001,-63.6301135379999,3.5,"SYRE","HRM"
"Halifax","TRE137630","Unknown","Species",NA,44.667131297,-63.6170424119999,3.5,"UNO","HRM"
"Halifax","TRE137483","Tilia","sp.",NA,44.6486304140001,-63.594620799,52.5,"TI","HRM"
"Halifax","TRE137859","ULAM","Ulmus","americana",44.6638946410001,-63.6059610889999,52.5,"ULAM","HRM"
"Halifax","TRE137564","Acer","saccharum",NA,44.6459408750001,-63.598114444,NA,"ACSA2","HRM"
"Halifax","TRE137679","Acer","saccharum",NA,44.6626560180001,-63.6298469939999,3.5,"ACSA2","HRM"
"Halifax","TRE137101","Acer","Platanoides",NA,44.6542985880001,-63.615495435,37.5,"ACPL","HRM"
"Halifax","TRE137265","Acer","Platanoides",NA,44.657465318,-63.618688983,37.5,"ACPL","HRM"
"Halifax","TRE137870","ULAM","Ulmus","americana",44.664097989,-63.606272471,52.5,"ULAM","HRM"
"Halifax","TRE137708","ULAM","Ulmus","americana",44.6542678860001,-63.5942863079999,68,"ULAM","HRM"
"Halifax","TRE137375","Acer","Platanoides",NA,44.649645364,-63.5989096769999,52.5,"ACPL","HRM"
"Halifax","TRE137251","Acer","Platanoides",NA,44.6593134760001,-63.619697743,37.5,"ACPL","HRM"
"Halifax","TRE137546","ULAM","Ulmus","americana",44.6471978970001,-63.597764298,52.5,"ULAM","HRM"
"Halifax","TRE137553","Acer","Platanoides",NA,44.646525035,-63.5973357349999,22.5,"ACPL","HRM"
"Halifax","TRE137407","ULAM","Ulmus","americana",44.6497035880001,-63.597577829,22.5,"ULAM","HRM"
"Halifax","TRE137698","Quercus","rubra",NA,44.663090584,-63.631046172,3.5,"QURU","HRM"
"Halifax","TRE137206","Acer","Platanoides",NA,44.65506507,-63.616839591,52.5,"ACPL","HRM"
"Halifax","TRE137818","Acer","saccharinum",NA,44.66443344,-63.606545508,11,"ACSA1","HRM"
"Halifax","TRE137126","ULAM","Ulmus","americana",44.6549271110001,-63.6116838789999,68,"ULAM","HRM"
"Halifax","TRE137425","Acer","saccharum",NA,44.648851548,-63.5991604989999,11,"ACSA2","HRM"
"Halifax","TRE137463","ULAM","Ulmus","americana",44.648529572,-63.5976899459999,83,"ULAM","HRM"
"Halifax","TRE137081","Acer","Platanoides",NA,44.654786035,-63.6149103,68,"ACPL","HRM"
"Halifax","TRE137069","Acer","Platanoides",NA,44.655411019,-63.6145590959999,52.5,"ACPL","HRM"
"Halifax","TRE136909","Acer","Platanoides",NA,44.657545955,-63.618530272,37.5,"ACPL","HRM"
"Halifax","TRE137510","Tilia","sp.",NA,44.647752187,-63.5979652089999,52.5,"TI","HRM"
"Halifax","TRE137176","Unknown","Species",NA,44.658883159,-63.6190823549999,3.5,"UNO","HRM"
"Halifax","TRE137796","Tilia","sp.",NA,44.647569156,-63.5904081319999,52.5,"TI","HRM"
"Halifax","TRE137224",NA,"sp.",NA,44.655624882,-63.617278453,22.5,"FMAPLE","HRM"
"Halifax","TRE137089","ULAM","Ulmus","americana",44.653793324,-63.614283257,83,"ULAM","HRM"
"Halifax","TRE137843","Acer","saccharum",NA,44.662624275,-63.6040492229999,3.5,"ACSA2","HRM"
"Halifax","TRE137003","Acer","Platanoides",NA,44.6665533670001,-63.615381471,37.5,"ACPL","HRM"
"Halifax","TRE137020","Acer","Platanoides",NA,44.6662161900001,-63.61333869,52.5,"ACPL","HRM"
"Halifax","TRE135898","Celtis","occidentalis",NA,44.6551580500001,-63.610714404,3.5,"CEOC","HRM"
"Halifax","TRE139646","Quercus","shumardii",NA,44.6578761110001,-63.598187804,37.5,"QUSHU","HRM"
"Halifax","TRE136865","ULAM","Ulmus","americana",44.6619968790001,-63.6075196149999,83,"ULAM","HRM"
"Halifax","TRE136204","Acer","Platanoides",NA,44.6654887810001,-63.6156235249999,22.5,"ACPL","HRM"
"Halifax","TRE136100","Acer","Freemanii",NA,44.666901502,-63.6145485019999,3.5,"ACFR","HRM"
"Halifax","TRE136562","Tilia","sp.",NA,44.65340036,-63.595170251,37.5,"TI","HRM"
"Halifax","TRE136706","Acer","Platanoides",NA,44.6531816460001,-63.597083749,52.5,"ACPL","HRM"
"Halifax","TRE136506","Acer","Platanoides",NA,44.649737923,-63.599731967,52.5,"ACPL","HRM"
"Halifax","TRE136578","Acer","Platanoides",NA,44.652234483,-63.596152907,52.5,"ACPL","HRM"
"Halifax","TRE136765","ULAM","Ulmus","americana",44.6500150530001,-63.601561625,83,"ULAM","HRM"
"Halifax","TRE137138","Fraxinus","pennsylvanica",NA,44.6546678170001,-63.6123596209999,37.5,"FRPE","HRM"
"Halifax","TRE137716","ULAM","Ulmus","americana",44.652820074,-63.593459055,52.5,"ULAM","HRM"
"Halifax","TRE137177","Ostrya","virginiana",NA,44.6589112010001,-63.61910198,11,"OSVI","HRM"
"Halifax","TRE137772","ULAM","Ulmus","americana",44.6493910740001,-63.591387745,83,"ULAM","HRM"
"Halifax","TRE137223","Sorbus","aucuparia",NA,44.65550776,-63.6172134029999,37.5,"SOAU","HRM"
"Halifax","TRE137532","Prunus","serrulata",NA,44.6464610630001,-63.599681726,11,"PRSE2","HRM"
"Halifax","TRE137216","Acer","Platanoides",NA,44.6558132110001,-63.6152653729999,68,"ACPL","HRM"
"Halifax","TRE137336","Acer","Platanoides",NA,44.646076141,-63.599969315,37.5,"ACPL","HRM"
"Halifax","TRE136975","Prunus","maackii",NA,44.6663727760001,-63.612092344,37.5,"PRMA","HRM"
"Halifax","TRE137451","ULAM","Ulmus","americana",44.648135208,-63.599242212,83,"ULAM","HRM"
"Halifax","TRE137104","Acer","Platanoides",NA,44.654651631,-63.615717401,52.5,"ACPL","HRM"
"Halifax","TRE137536","Acer","Platanoides",NA,44.646581693,-63.5991667009999,37.5,"ACPL","HRM"
"Halifax","TRE137130","Acer","Platanoides",NA,44.655297241,-63.6112728579999,22.5,"ACPL","HRM"
"Halifax","TRE136139","Acer","Platanoides",NA,44.670148925,-63.6179983599999,22.5,"ACPL","HRM"
"Halifax","TRE137220","Celtis","occidentalis",NA,44.655181487,-63.61703225,22.5,"CEOC","HRM"
"Halifax","TRE137379","Acer","Platanoides",NA,44.6497813830001,-63.598357317,52.5,"ACPL","HRM"
"Halifax","TRE137332","Tilia","sp.",NA,44.6457261840001,-63.5998013719999,106,"TI","HRM"
"Halifax","TRE137485","Tilia","sp.",NA,44.648595389,-63.59475957,68,"TI","HRM"
"Halifax","TRE137326","ULAM","Ulmus","americana",44.644754612,-63.600526405,22.5,"ULAM","HRM"
"Halifax","TRE137881","Quercus","rubra",NA,44.6650972680001,-63.607775837,11,"QURU","HRM"
"Halifax","TRE137099","ULAM","Ulmus","americana",44.6541015330001,-63.6153715899999,68,"ULAM","HRM"
"Halifax","TRE137482","Tilia","sp.",NA,44.6486557210001,-63.594522018,52.5,"TI","HRM"
"Halifax","TRE137041","Pyrus","communis",NA,44.667723858,-63.615516643,22.5,"PYCO","HRM"
"Halifax","TRE137356","ULAM","Ulmus","americana",44.648431325,-63.601114061,52.5,"ULAM","HRM"
"Halifax","TRE137556","ULAM","Ulmus","americana",44.645755486,-63.596958176,11,"ULAM","HRM"
"Halifax","TRE137436","ULAM","Ulmus","americana",44.6484612150001,-63.600290297,98,"ULAM","HRM"
"Halifax","TRE137005","Acer","Platanoides",NA,44.6663466680001,-63.615082706,22.5,"ACPL","HRM"
"Halifax","TRE137696","Ulmus","americana","Princeton ",44.662929164,-63.63075514,3.5,"ULAM_P","HRM"
"Halifax","TRE137038","Acer","Platanoides",NA,44.667465543,-63.6151592579999,52.5,"ACPL","HRM"
"Halifax","TRE136988","Acer","Platanoides",NA,44.6688722710001,-63.6172649339999,52.5,"ACPL","HRM"
"Halifax","TRE137871","ULAM","Ulmus","americana",44.664042791,-63.606189333,37.5,"ULAM","HRM"
"Halifax","TRE137432","ULAM","Ulmus","americana",44.6485979400001,-63.6001806949999,52.5,"ULAM","HRM"
"Halifax","TRE137133","Acer","Platanoides",NA,44.655019388,-63.611752574,83,"ACPL","HRM"
"Halifax","TRE137108","ULAM","Ulmus","americana",44.654281401,-63.6156386769999,68,"ULAM","HRM"
"Halifax","TRE137518","Tilia","sp.",NA,44.6474798900001,-63.599066578,NA,"TI","HRM"
"Halifax","TRE137263","Tilia","sp.",NA,44.657699682,-63.618818585,22.5,"TI","HRM"
"Halifax","TRE137422","Acer","Platanoides",NA,44.6489584180001,-63.598761033,83,"ACPL","HRM"
"Halifax","TRE136993","Quercus","bicolor",NA,44.667863713,-63.616913123,NA,"QUEBI","HRM"
"Halifax","TRE137583","Unknown","Species",NA,44.66132588,-63.608028131,37.5,"UNO","HRM"
"Halifax","TRE137286","ULAM","Ulmus","americana",44.6544402710001,-63.6170131119999,98,"ULAM","HRM"
"Halifax","TRE137384","Acer","Platanoides",NA,44.6499766490001,-63.597551519,68,"ACPL","HRM"
"Halifax","TRE137714","Quercus","rubra",NA,44.6535094860001,-63.593838163,3.5,"QURU","HRM"
"Halifax","TRE137753","Tilia","sp.",NA,44.6493466570001,-63.591743841,52.5,"TI","HRM"
"Halifax","TRE136949","Quercus","macrocarpa",NA,44.66245164,-63.622789574,NA,"BUROAK","HRM"
"Halifax","TRE137261","Quercus","rubra",NA,44.6578168560001,-63.6188835139999,22.5,"QURU","HRM"
"Halifax","TRE137225","Acer","Platanoides",NA,44.6558172950001,-63.6173853569999,37.5,"ACPL","HRM"
"Halifax","TRE136617","Acer","Platanoides",NA,44.6518604080001,-63.595858547,68,"ACPL","HRM"
"Halifax","TRE136590","Acer","Platanoides",NA,44.6531008590001,-63.59539999,37.5,"ACPL","HRM"
"Halifax","TRE136480","Quercus","alba",NA,44.6509413160001,-63.598677422,3.5,"QUAL","HRM"
"Halifax","TRE136024","Acer","pseudoplatanus",NA,44.6670571330001,-63.613283999,52.5,"ACPS","HRM"
"Halifax","TRE136423","Unknown","Species",NA,44.6703904510001,-63.619295117,3.5,"UNO","HRM"
"Halifax","TRE136794","Acer","Platanoides",NA,44.6615353060001,-63.607044867,68,"ACPL","HRM"
"Halifax","TRE136172","Acer","Platanoides",NA,44.6664982010001,-63.618064949,37.5,"ACPL","HRM"
"Halifax","TRE136351","Ginkgo","biloba",NA,44.6637208500001,-63.62114418,3.5,"GIBI","HRM"
"Halifax","TRE136427","Unknown","Species",NA,44.6704728190001,-63.619133193,3.5,"UNO","HRM"
"Halifax","TRE136045","Acer","saccharum",NA,44.667843356,-63.6172891259999,3.5,"ACSA2","HRM"
"Halifax","TRE136687","Acer","Platanoides",NA,44.6533795140001,-63.5958074179999,37.5,"ACPL","HRM"
"Halifax","TRE139637","Acer","Platanoides",NA,44.657952063,-63.597834828,37.5,"ACPL","HRM"
"Halifax","TRE136421","Unknown","Species",NA,44.670301539,-63.6193063009999,3.5,"UNO","HRM"
"Halifax","TRE136764","Acer","Platanoides",NA,44.649954043,-63.601657577,52.5,"ACPL","HRM"
"Halifax","TRE136359","Ginkgo","biloba",NA,44.6632821580001,-63.621215626,3.5,"GIBI","HRM"
"Halifax","TRE137284","Acer","Platanoides",NA,44.654649353,-63.617129468,37.5,"ACPL","HRM"
"Halifax","TRE137352","ULAM","Ulmus","americana",44.64784394,-63.6008309389999,68,"ULAM","HRM"
"Halifax","TRE137792","ULAM","Ulmus","americana",44.6487688650001,-63.5910517679999,52.5,"ULAM","HRM"
"Halifax","TRE136929","Fagus","sylvatica",NA,44.659738695,-63.6196823559999,11,"FASY","HRM"
"Halifax","TRE137213","Acer","Platanoides",NA,44.6556186930001,-63.615674712,52.5,"ACPL","HRM"
"Halifax","TRE137459","ULAM","Ulmus","americana",44.648397704,-63.598207889,68,"ULAM","HRM"
"Halifax","TRE137712","ULAM","Ulmus","americana",44.65373951,-63.5939662119999,52.5,"ULAM","HRM"
"Halifax","TRE136650","Acer","Platanoides",NA,44.6516359600001,-63.596391339,52.5,"ACPL","HRM"
"Halifax","TRE137217","Acer","Platanoides",NA,44.6558680700001,-63.615149925,68,"ACPL","HRM"
"Halifax","TRE137776","Acer","Platanoides",NA,44.6493290540001,-63.5913558079999,52.5,"ACPL","HRM"
"Halifax","TRE137745","Quercus","rubra",NA,44.6475961730001,-63.590630728,11,"QURU","HRM"
"Halifax","TRE137562","Acer","Platanoides",NA,44.646032882,-63.597786657,37.5,"ACPL","HRM"
"Halifax","TRE137731","Tilia","sp.",NA,44.649454243,-63.5916275599999,11,"TI","HRM"
"Halifax","TRE137115","ULAM","Ulmus","americana",44.653271428,-63.615004072,83,"ULAM","HRM"
"Halifax","TRE137087","Acer","Platanoides",NA,44.654154309,-63.61451127,83,"ACPL","HRM"
"Halifax","TRE137509","ULAM","Ulmus","americana",44.647781299,-63.597857862,68,"ULAM","HRM"
"Halifax","TRE137036","Acer","Platanoides",NA,44.667156537,-63.614706422,68,"ACPL","HRM"
"Halifax","TRE137056","ULAM","Ulmus","americana",44.6541653140001,-63.6143682489999,68,"ULAM","HRM"
"Halifax","TRE137095","ULAM","Ulmus","americana",44.6534446900001,-63.6149586939999,52.5,"ULAM","HRM"
"Halifax","TRE136947","Quercus","bicolor",NA,44.662409288,-63.622670289,11,"QUEBI","HRM"
"Halifax","TRE137830","ULAM","Ulmus","americana",44.6616174870001,-63.602510665,68,"ULAM","HRM"
"Halifax","TRE136970","Acer","Platanoides",NA,44.6669102280001,-63.612867799,22.5,"ACPL","HRM"
"Halifax","TRE137357","Acer","Platanoides",NA,44.6484900570001,-63.6011470669999,52.5,"ACPL","HRM"
"Halifax","TRE137865","Acer","Platanoides",NA,44.663618813,-63.60554565,52.5,"ACPL","HRM"
"Halifax","TRE137879","Quercus","palustris",NA,44.6650296180001,-63.607674602,11,"QUPA","HRM"
"Halifax","TRE137848","Acer","Platanoides",NA,44.6628057510001,-63.604312632,37.5,"ACPL","HRM"
"Halifax","TRE137017","Acer","Platanoides",NA,44.6666906470001,-63.613288831,37.5,"ACPL","HRM"
"Halifax","TRE137522","Tilia","sp.",NA,44.647319859,-63.599725387,52.5,"TI","HRM"
"Halifax","TRE137465","Acer","Platanoides",NA,44.6485715480001,-63.5975237869999,52.5,"ACPL","HRM"
"Halifax","TRE137853","Acer","Platanoides",NA,44.663354585,-63.605145297,37.5,"ACPL","HRM"
"Halifax","TRE137136","Acer","Platanoides",NA,44.654809577,-63.61211487,37.5,"ACPL","HRM"
"Halifax","TRE136408","Tilia","sp.",NA,44.6651929720001,-63.611778563,3.5,"TI","HRM"
"Halifax","TRE137067","Acer","Platanoides",NA,44.6553202700001,-63.6145051249999,52.5,"ACPL","HRM"
"Halifax","TRE137575","Acer","Platanoides",NA,44.6455581290001,-63.5994266819999,52.5,"ACPL","HRM"
"Halifax","TRE137001","Quercus","rubra",NA,44.6659646050001,-63.6145303559999,3.5,"QURU","HRM"
"Halifax","TRE136151","Celtis","occidentalis",NA,44.668408942,-63.6185192469999,22.5,"CEOC","HRM"
"Halifax","TRE137272","Tilia","sp.",NA,44.6567706110001,-63.6183044649999,22.5,"TI","HRM"
"Halifax","TRE137817","Acer","Platanoides",NA,44.6643726040001,-63.60645262,52.5,"ACPL","HRM"
"Halifax","TRE137300","ULAM","Ulmus","americana",44.6528755150001,-63.6160725839999,98,"ULAM","HRM"
"Halifax","TRE137257","Acer","Platanoides",NA,44.6586599720001,-63.619344607,37.5,"ACPL","HRM"
"Halifax","TRE137828","Acer","Platanoides",NA,44.6623354280001,-63.6033657849999,37.5,"ACPL","HRM"
"Halifax","TRE136910","Acer","Rubrum",NA,44.657594691,-63.618591193,3.5,"ACRU","HRM"
"Halifax","TRE137212","Acer","Platanoides",NA,44.6554840270001,-63.615958059,37.5,"ACPL","HRM"
"Halifax","TRE137709","ULAM","Ulmus","americana",44.654065067,-63.5941522859999,68,"ULAM","HRM"
"Halifax","TRE137787","ULAM","Ulmus","americana",44.648482916,-63.590899274,52.5,"ULAM","HRM"
"Halifax","TRE137029","Acer","griseum",NA,44.6671014140001,-63.6146275579999,11,"ACGR","HRM"
"Halifax","TRE136905","ULAM","Ulmus","americana",44.6572857670001,-63.618425776,3.5,"ULAM","HRM"
"Halifax","TRE137798","Fraxinus","americana",NA,44.6640469760001,-63.606419412,22.5,"FRAM","HRM"
"Halifax","TRE137811","Acer","Platanoides",NA,44.6651069390001,-63.607564457,52.5,"ACPL","HRM"
"Halifax","TRE136651","Acer","Platanoides",NA,44.6517002200001,-63.596306348,52.5,"ACPL","HRM"
"Halifax","TRE137180","Acer","saccharum",NA,44.6590259180001,-63.6191646779999,3.5,"ACSA2","HRM"
"Halifax","TRE137439","Acer","Platanoides",NA,44.648552571,-63.599921259,52.5,"ACPL","HRM"
"Halifax","TRE137874","Quercus","robur",NA,44.6648087350001,-63.6073425439999,3.5,"QURO","HRM"
"Halifax","TRE137079","Acer","Platanoides",NA,44.654571398,-63.616083638,68,"ACPL","HRM"
"Halifax","TRE137795","Tilia","sp.",NA,44.6477535820001,-63.5905090059999,52.5,"TI","HRM"
"Halifax","TRE137084","Acer","Platanoides",NA,44.6544496600001,-63.6146977939999,52.5,"ACPL","HRM"
"Halifax","TRE137514","Fraxinus","pennsylvanica",NA,44.647619278,-63.598492944,22.5,"FRPE","HRM"
"Halifax","TRE136943","Acer","Freemanii",NA,44.660528157,-63.619896629,3.5,"ACFR","HRM"
"Halifax","TRE137271","Acer","Platanoides",NA,44.656912902,-63.618383259,52.5,"ACPL","HRM"
"Halifax","TRE137307","Acer","Platanoides",NA,44.647697183,-63.601929099,37.5,"ACPL","HRM"
"Halifax","TRE137337","ULAM","Ulmus","americana",44.6461967650001,-63.6000298019999,NA,"ULAM","HRM"
"Halifax","TRE137365","ULAM","Ulmus","americana",44.648919086,-63.602047537,68,"ULAM","HRM"
"Halifax","TRE137117","Acer","Platanoides",NA,44.6543099030001,-63.61275191,68,"ACPL","HRM"
"Halifax","TRE137405","Acer","Platanoides",NA,44.649743126,-63.597603162,3.5,"ACPL","HRM"
"Halifax","TRE137096","Acer","saccharum",NA,44.653715634,-63.6151290729999,11,"ACSA2","HRM"
"Halifax","TRE137085","Tilia","sp.",NA,44.6543594180001,-63.61464079,11,"TI","HRM"
"Halifax","TRE137599","Acer","Platanoides",NA,44.668907624,-63.618642472,37.5,"ACPL","HRM"
"Halifax","TRE137486","Tilia","sp.",NA,44.648582235,-63.594809938,68,"TI","HRM"
"Halifax","TRE137236","Tilia","sp.",NA,44.6567626360001,-63.6179104289999,11,"TI","HRM"
"Halifax","TRE137076","Acer","Platanoides",NA,44.6548030370001,-63.6158399249999,68,"ACPL","HRM"
"Halifax","TRE136935","Acer","Freemanii",NA,44.6598919350001,-63.619665031,3.5,"ACFR","HRM"
"Halifax","TRE137821","Acer","Platanoides",NA,44.663466574,-63.6050803959999,68,"ACPL","HRM"
"Halifax","TRE136930","Tilia","sp.",NA,44.6597590900001,-63.619640561,11,"TI","HRM"
"Halifax","TRE137730","Platanus","hybrida",NA,44.649760132,-63.5917878179999,11,"PLAC","HRM"
"Halifax","TRE137347","Catalpa","speciosa",NA,44.6468740540001,-63.6011681799999,52.5,"CASP","HRM"
"Halifax","TRE137193","Liguidambar","styraciflua",NA,44.660048642,-63.6198884999999,3.5,"LIST","HRM"
"Halifax","TRE137567","Acer","Platanoides",NA,44.645871964,-63.598342394,NA,"ACPL","HRM"
"Halifax","TRE137369","Tilia","sp.",NA,44.6489999290001,-63.601709838,22.5,"TI","HRM"
"Halifax","TRE136900","Acer","Platanoides",NA,44.654041944,-63.616596774,37.5,"ACPL","HRM"
"Halifax","TRE136152","Acer","Platanoides",NA,44.666307385,-63.617787246,68,"ACPL","HRM"
"Halifax","TRE137822","Acer","Platanoides",NA,44.663179309,-63.604646225,52.5,"ACPL","HRM"
"Halifax","TRE137293","Carya","cordiformis",NA,44.653535977,-63.6165175849999,11,"CACO","HRM"
"Halifax","TRE137274","Acer","Platanoides",NA,44.6563688470001,-63.618082207,52.5,"ACPL","HRM"
"Halifax","TRE137028","Acer","Platanoides",NA,44.6666143210001,-63.613916264,37.5,"ACPL","HRM"
"Halifax","TRE137554","ULAM","Ulmus","americana",44.6458622760001,-63.597027419,11,"ULAM","HRM"
"Halifax","TRE137123","Quercus","sp.",NA,44.6547742290001,-63.6119484709999,22.5,"QU","HRM"
"Halifax","TRE137428","Acer","Platanoides",NA,44.6487148100001,-63.599707754,68,"ACPL","HRM"
"Halifax","TRE137550","Acer","Platanoides",NA,44.646667397,-63.5974204,22.5,"ACPL","HRM"
"Halifax","TRE137007","Acer","Platanoides",NA,44.6660710780001,-63.614684355,52.5,"ACPL","HRM"
"Halifax","TRE137134","Acer","Platanoides",NA,44.6549456720001,-63.6118799119999,83,"ACPL","HRM"
"Halifax","TRE137618","Acer","Platanoides",NA,44.666097703,-63.6161593149999,83,"ACPL","HRM"
"Halifax","TRE137370","Acer","Platanoides",NA,44.649149713,-63.6009722639999,NA,"ACPL","HRM"
"Halifax","TRE137283","Acer","Platanoides",NA,44.6547580710001,-63.617190104,37.5,"ACPL","HRM"
"Halifax","TRE136647","Acer","Platanoides",NA,44.65142129,-63.596688537,37.5,"ACPL","HRM"
"Halifax","TRE137025","Acer","Platanoides",NA,44.6655318840001,-63.6123364649999,52.5,"ACPL","HRM"
"Halifax","TRE137614","Unknown","Species",NA,44.6661883350001,-63.616729849,22.5,"UNO","HRM"
"Halifax","TRE137725","Ginkgo","biloba",NA,44.650414998,-63.5921384279999,3.5,"GIBI","HRM"
"Halifax","TRE137267","Prunus","maackii",NA,44.6572728090001,-63.618582326,22.5,"PRMA","HRM"
"Halifax","TRE137430","Tilia","sp.",NA,44.648651376,-63.5999687469999,52.5,"TI","HRM"
"Halifax","TRE137765","ULAM","Ulmus","americana",44.6501781210001,-63.591802979,98,"ULAM","HRM"
"Halifax","TRE137008","Acer","Rubrum",NA,44.665904868,-63.614441475,3.5,"ACRU","HRM"
"Halifax","TRE137884","Acer","Platanoides",NA,44.6652571650001,-63.6080152609999,22.5,"ACPL","HRM"
"Halifax","TRE137480","ULAM","Ulmus","americana",44.64932931,-63.594592489,NA,"ULAM","HRM"
"Halifax","TRE137682","Syringa","reticulata",NA,44.662727137,-63.629970267,3.5,"SYRE","HRM"
"Halifax","TRE136989","Acer","Platanoides",NA,44.6687822970001,-63.617262263,52.5,"ACPL","HRM"
"Halifax","TRE136385","ULAM","Ulmus","americana",44.6630419190001,-63.622597947,3.5,"ULAM","HRM"
"Halifax","TRE137476","Acer","Platanoides",NA,44.649154728,-63.59527449,52.5,"ACPL","HRM"
"Halifax","TRE136219","Acer","Platanoides",NA,44.666683606,-63.617996433,68,"ACPL","HRM"
"Halifax","TRE139654","Acer","Platanoides",NA,44.6576693710001,-63.59541383,37.5,"ACPL","HRM"
"Halifax","TRE136569","Juglans","nigra",NA,44.652860543,-63.595940468,22.5,"JUNI","HRM"
"Halifax","TRE136056","Ostrya","virginiana",NA,44.667613741,-63.617112774,3.5,"OSVI","HRM"
"Halifax","TRE135950","Acer","Platanoides",NA,44.654475608,-63.6168460169999,37.5,"ACPL","HRM"
"Halifax","TRE139403","Acer","Platanoides",NA,44.6602772900001,-63.598814864,22.5,"ACPL","HRM"
"Halifax","TRE136258","Acer","Platanoides",NA,44.6689583080001,-63.6174604949999,68,"ACPL","HRM"
"Halifax","TRE139642","Quercus","rubra",NA,44.657591219,-63.598345547,37.5,"QURU","HRM"
"Halifax","TRE136594","Acer","Platanoides",NA,44.6528223510001,-63.5946854269999,52.5,"ACPL","HRM"
"Halifax","TRE139169","Acer","Platanoides",NA,44.666199643,-63.6096803469999,83,"ACPL","HRM"
"Halifax","TRE135933","Acer","Platanoides",NA,44.6533338740001,-63.614669255,83,"ACPL","HRM"
"Halifax","TRE136229","Pinus","resinosa",NA,44.6683663530001,-63.6186764019999,52.5,"PINRES","HRM"
"Halifax","TRE136867","ULAM","Ulmus","americana",44.6545382040001,-63.594805102,52.5,"ULAM","HRM"
"Halifax","TRE136592","Sorbus","thuringiaca","Fastigiata ",44.652928849,-63.594955023,37.5,"SOTH","HRM"
"Halifax","TRE136125","Tilia","sp.",NA,44.6563066080001,-63.6178484979999,37.5,"TI","HRM"
"Halifax","TRE136047","Unknown","Species",NA,44.6679543320001,-63.617311278,3.5,"UNO","HRM"
"Halifax","TRE136644","Catalpa","speciosa",NA,44.6510666880001,-63.59720946,52.5,"CASP","HRM"
"Halifax","TRE137268","Acer","Rubrum",NA,44.657222593,-63.618554589,11,"ACRU","HRM"
"Halifax","TRE137273","Acer","Platanoides",NA,44.6564943990001,-63.61815167,37.5,"ACPL","HRM"
"Halifax","TRE137690","Acer","Rubrum",NA,44.6628840380001,-63.6303530399999,3.5,"ACRU","HRM"
"Halifax","TRE136657","Acer","Platanoides",NA,44.6519180880001,-63.595559725,52.5,"ACPL","HRM"
"Halifax","TRE137596","Syringa","reticulata",NA,44.6691205170001,-63.618603428,11,"SYRE","HRM"
"Halifax","TRE137478","Acer","Platanoides",NA,44.64923401,-63.5949738319999,52.5,"ACPL","HRM"
"Halifax","TRE137222","Acer","Platanoides",NA,44.6554157300001,-63.617162347,52.5,"ACPL","HRM"
"Halifax","TRE137302","Acer","Platanoides",NA,44.648260674,-63.602196627,52.5,"ACPL","HRM"
"Halifax","TRE137860","Acer","Rubrum",NA,44.6638578660001,-63.605905663,3.5,"ACRU","HRM"
"Halifax","TRE137044","Acer","Rubrum",NA,44.6680446620001,-63.615838402,22.5,"ACRU","HRM"
"Halifax","TRE137381","Fagus","sylvatica",NA,44.649851708,-63.598191006,37.5,"FASY","HRM"
"Halifax","TRE136901","Acer","Platanoides",NA,44.6541429480001,-63.61665034,NA,"ACPL","HRM"
"Halifax","TRE137072","Acer","Platanoides",NA,44.6551568580001,-63.615094546,52.5,"ACPL","HRM"
"Halifax","TRE137082","Tilia","sp.",NA,44.6546711760001,-63.614837657,11,"TI","HRM"
"Halifax","TRE135889","ULAM","Ulmus","americana",44.655591278,-63.61212169,11,"ULAM","HRM"
"Halifax","TRE137230","Tilia","sp.",NA,44.6562355900001,-63.617617697,11,"TI","HRM"
"Halifax","TRE137289","Sorbus","aucuparia",NA,44.6539628090001,-63.6167539419999,22.5,"SOAU","HRM"
"Halifax","TRE137499","ULAM","Ulmus","americana",44.648322813,-63.5967770249999,68,"ULAM","HRM"
"Halifax","TRE137306","Juglans","nigra",NA,44.647788936,-63.601973825,3.5,"JUNI","HRM"
